rt_bin,mz,charge,rt_minutes,peak_width_minutes,mz_defect,kendrick_mass_defect,real
52,485.087351739469,1,5.2960333333333303,8.8166666666666907E-2,0.087352,0.454301,1
52,493.09784935635298,1,5.2960333333333303,7.9349999999999796E-2,0.097849,0.452748,1
52,494.31771516668198,1,5.2960333333333303,5.2900000000000197E-2,0.317715,0.234244,0
53,498.709897866951,1,5.3048500000000001,0.26450000000000001,0.709898,-0.153034,1
53,516.15148114573105,2,5.3048500000000001,2.6449999999999599E-2,0.151481,0.424858,1
53,521.21443047978005,2,5.3048500000000001,0.19396666666666601,0.214430,0.367562,1
53,522.21930832439602,2,5.3048500000000001,0.19396666666666701,0.219308,0.363806,1
53,527.24489300763901,1,5.3048500000000001,0.47873333333333301,0.244893,0.343833,1
53,535.19814146345198,2,5.3048500000000001,0.25569999999999998,0.198141,0.399466,1
53,577.20730557789,2,5.3048500000000001,0.29978333333333401,0.207306,0.437209,1
53,578.21354010919299,2,5.3048500000000001,0.32621666666666599,0.213540,0.432098,1
52,594.27589825975804,2,5.2960333333333303,9.6983333333333199E-2,0.275898,0.387676,1
52,597.23085929051001,2,5.2960333333333303,0.20278333333333401,0.230859,0.436014,1
52,615.15961126489003,1,5.2960333333333303,0.14106666666666601,0.159611,-0.472719,1
52,622.11903161015698,1,5.2960333333333303,7.9349999999999796E-2,0.119032,-0.424368,1
53,673.68077646112295,1,5.3048500000000001,6.1716666666666399E-2,0.680776,0.071462,1
53,724.76322267706405,1,5.3048500000000001,8.8166666666666102E-2,0.763223,0.046054,1
52,769.68987394476403,2,5.2960333333333303,0.14106666666666701,0.689874,0.169569,1
53,784.17080506526304,1,5.3048500000000001,0.37914999999999999,0.170805,-0.295193,1
53,789.12655946048505,1,5.3048500000000001,0.37031666666666702,0.126559,-0.245414,1
52,795.192392580047,1,5.2960333333333303,7.9349999999999796E-2,0.192393,-0.304474,1
53,812.73445256955495,1,5.3048500000000001,4.4083333333333002E-2,0.734453,0.173054,1
53,829.21284239003899,2,5.3048500000000001,3.52666666666668E-2,0.212842,-0.286936,1
53,831.18403613375096,1,5.3048500000000001,0.12343333333333401,0.184036,-0.255929,1
53,847.18677798840702,1,5.3048500000000001,7.05333333333336E-2,0.186778,-0.240802,1
53,854.82740436857,1,5.3048500000000001,6.1716666666666399E-2,0.827404,0.127104,1
53,865.19971982220704,1,5.3048500000000001,3.5266666666665898E-2,0.199720,-0.233630,1
52,867.33999012206402,1,5.2960333333333303,0.20280000000000001,0.339990,-0.371511,1
52,897.21080304382394,1,5.2960333333333303,9.6983333333334101E-2,0.210803,-0.208969,1
53,907.20461485734597,1,5.3048500000000001,2.6449999999999599E-2,0.204615,-0.191622,1
53,925.17466393827101,2,5.3048500000000001,0.16751666666666701,0.174664,-0.141606,1
53,934.16040670078803,2,5.3048500000000001,9.6983333333333199E-2,0.160407,-0.117315,1
53,959.78179697318797,1,5.3048500000000001,5.2900000000000197E-2,0.781797,0.289904,1
53,493.220066221992,2,5.3048500000000001,0.26450000000000001,0.220066,0.330668,1
53,963.30657093447701,1,5.3048500000000001,7.9349999999999796E-2,0.306571,-0.230934,1
53,991.22935150072703,1,5.3048500000000001,7.05333333333336E-2,0.229352,-0.122536,1
53,519.204206607233,2,5.3048500000000001,0.29978333333333401,0.204207,0.375541,1
53,141.07020342195099,1,5.3136666666666699,0.22041666666666701,0.070203,0.087317,0
53,150.03390283512101,2,5.3136666666666699,0.23805000000000001,0.033903,0.133626,1
53,157.065258722625,1,5.3136666666666699,0.28213333333333301,0.065259,0.110122,1
53,163.07574018000599,1,5.3136666666666699,0.22043333333333301,0.075740,0.106352,1
53,170.547306356539,2,5.3136666666666699,0.20278333333333301,0.547306,-0.356872,1
53,171.080950590962,1,5.3136666666666699,0.22041666666666701,0.080951,0.110080,1
53,171.11754491127601,1,5.3136666666666699,0.29978333333333301,0.117545,0.073526,0
53,173.09606425422001,1,5.3136666666666699,0.41703333333333298,0.096064,0.097216,1
53,197.097226559288,1,5.3136666666666699,0.88433333333333297,0.097227,0.122854,1
53,175.07620895285899,2,5.3136666666666699,0.25568333333333398,0.076209,0.119283,1
53,181.10255188975501,1,5.3136666666666699,0.38795000000000002,0.102552,0.099669,1
53,169.10241191768699,1,5.3136666666666699,0.29094999999999999,0.102412,0.086409,1
53,189.05502583639401,1,5.3136666666666699,0.10580000000000001,0.055026,0.156075,0
53,191.07036193959701,2,5.3136666666666699,0.43464999999999998,0.070362,0.142989,1
53,199.07569794801799,1,5.3136666666666699,0.24686666666666701,0.075698,0.146592,1
53,201.09172595059101,1,5.3136666666666699,0.62861666666666705,0.091726,0.132815,1
53,201.05457743752299,1,5.3136666666666699,0.20280000000000001,0.054577,0.169922,1
53,201.23826794177501,1,5.3136666666666699,6.1716666666666399E-2,0.238268,-0.013563,1
53,212.09516197148699,2,5.3136666666666699,0.15871666666666601,0.095162,0.141665,1
53,215.25856556128099,1,5.3136666666666699,7.0533333333332698E-2,0.258566,-0.018206,1
53,220.13997367797401,1,5.3136666666666699,3.5266666666665898E-2,0.139974,0.105837,0
53,227.10731353506,1,5.3136666666666699,0.33503333333333402,0.107314,0.146277,1
53,228.077751359827,1,5.3136666666666699,7.9349999999999796E-2,0.077751,0.176922,1
53,229.08637925025999,1,5.3136666666666699,0.14106666666666701,0.086379,0.169421,1
53,215.107437360137,1,5.3136666666666699,0.8226,0.107437,0.132754,1
53,243.10249152217901,1,5.3136666666666699,0.70799999999999996,0.102492,0.168959,1
53,243.261749617162,1,5.3136666666666699,0.13225000000000001,0.261750,0.009879,1
53,243.382373046335,1,5.3136666666666699,8.8166666666666907E-2,0.382373,-0.110610,1
53,247.096863763068,2,5.3136666666666699,0.18516666666666601,0.096864,0.179047,1
53,261.11308229630401,1,5.3136666666666699,0.27331666666666699,0.113082,0.178479,1
53,280.08764903116901,2,5.3136666666666699,0.13225000000000001,0.087649,0.225099,0
53,318.609891024224,1,5.3136666666666699,0.19396666666666701,0.609891,-0.254128,1
53,341.13638867100099,2,5.3136666666666699,1.76333333333334E-2,0.136389,0.244527,1
53,347.12222083526302,2,5.3136666666666699,7.9349999999999796E-2,0.122221,0.265379,1
53,368.15930349327402,1,5.3136666666666699,0.13225000000000001,0.159303,0.251786,1
53,403.17678672605098,2,5.3136666666666699,7.9349999999999796E-2,0.176787,0.273404,1
53,854.35189023989403,1,5.3136666666666699,0.20278333333333401,0.351890,-0.397913,1
53,427.17293107106599,2,5.3136666666666699,5.2900000000000197E-2,0.172931,0.304054,1
53,428.65003635305101,1,5.3136666666666699,9.6983333333333199E-2,0.650036,-0.171402,1
53,458.18873943213998,2,5.3136666666666699,0.28215000000000001,0.188739,0.322878,1
53,459.20611830814602,1,5.3136666666666699,0.13225000000000001,0.206118,0.306635,1
53,467.10047772446501,1,5.3136666666666699,0.26450000000000101,0.100478,0.421091,1
53,501.08040779099099,1,5.3136666666666699,7.0533333333332698E-2,0.080408,0.479103,1
53,520.27343647175701,1,5.3136666666666699,0.48754999999999998,0.273436,0.307505,1
53,589.72697647797099,1,5.3136666666666699,6.1716666666666399E-2,0.726976,-0.068482,1
53,619.21283538494595,2,5.3136666666666699,3.52666666666668E-2,0.212835,0.478583,1
53,648.41575956953204,1,5.3136666666666699,9.6983333333333199E-2,0.415760,0.308267,1
53,661.77428331730096,1,5.3136666666666699,0.19396666666666601,0.774283,-0.035340,1
53,666.32623549191101,1,5.3136666666666699,0.11461666666666701,0.326235,0.417790,1
53,681.16894765793904,2,5.3136666666666699,0.14988333333333301,0.168948,-0.408348,1
53,690.15367656930698,2,5.3136666666666699,0.14106666666666601,0.153677,-0.383045,1
53,715.77023839917501,2,5.3136666666666699,0.10579999999999901,0.770238,0.028997,1
53,734.74294339852099,1,5.3136666666666699,8.8166666666666102E-2,0.742943,0.077477,1
53,736.77474722301895,1,5.3136666666666699,8.8166666666666102E-2,0.774747,0.047942,1
53,820.22291752646095,2,5.3136666666666699,0.14988333333333301,0.222918,-0.307049,1
53,949.73205866525996,1,5.3136666666666699,0.12343333333333401,0.732059,0.328421,1
53,950.06631029149401,1,5.3136666666666699,0.15870000000000101,0.066310,-0.005458,1
53,950.73352268270196,1,5.3136666666666699,0.12343333333333401,0.733523,0.328075,1
53,961.28421817744402,1,5.3136666666666699,5.2900000000000197E-2,0.284218,-0.210840,1
53,572.24918515821901,2,5.3224833333333299,0.22043333333333301,0.249185,0.389793,1
53,179.552675352893,1,5.3224833333333299,0.13225000000000001,0.552675,-0.352185,1
53,248.03839726042301,2,5.3224833333333299,7.0533333333332698E-2,0.038397,0.238565,0
53,275.23781864902799,1,5.3224833333333299,5.2899999999999302E-2,0.237819,0.069514,1
53,289.59273405316401,1,5.3224833333333299,0.22041666666666701,0.592734,-0.269372,1
53,295.06416006182098,1,5.3224833333333299,0.23805000000000001,0.064160,0.265311,1
53,388.254075320227,1,5.3224833333333299,0.17633333333333401,0.254075,0.179453,0
53,479.09851571063001,1,5.3224833333333299,0.15870000000000001,0.098516,0.436450,1
53,495.08351774640101,1,5.3224833333333299,0.10580000000000001,0.083518,0.469297,1
53,510.030609181459,1,5.3224833333333299,7.9349999999999796E-2,0.030609,-0.461104,1
53,527.18451972707396,2,5.3224833333333299,7.0533333333332698E-2,0.184520,0.404139,1
53,541.71991664828397,1,5.3224833333333299,0.11461666666666701,0.719917,-0.115027,1
53,591.25053680725796,2,5.3224833333333299,0.12343333333333301,0.250537,0.409659,1
53,645.25870519792295,2,5.3224833333333299,0.12343333333333401,0.258705,0.461796,1
53,680.27539650030405,2,5.3224833333333299,0.22041666666666701,0.275397,0.484205,1
53,835.13407145702604,1,5.3224833333333299,7.0533333333332698E-2,0.134071,-0.201553,0
53,837.32889555995598,1,5.3224833333333299,0.23806666666666701,0.328896,-0.393927,1
53,931.16726941776199,1,5.3224833333333299,6.1716666666666399E-2,0.167269,-0.127520,1
53,147.04411816576101,2,5.3312999999999997,8.8166666666666907E-2,0.044118,0.120073,0
53,206.44887040621501,1,5.3312999999999997,2.6449999999999599E-2,0.448870,-0.218348,0
53,291.08984582502501,1,5.3312999999999997,0.19396666666666701,0.089846,0.235188,1
53,317.38466705288403,1,5.3312999999999997,8.8166666666666102E-2,0.384667,-0.030272,1
53,331.121148548966,2,5.3312999999999997,0.22041666666666701,0.121149,0.248584,1
53,332.12537423124598,2,5.3312999999999997,0.12343333333333301,0.125374,0.245480,0
53,392.18647406635603,2,5.3312999999999997,1.76333333333334E-2,0.186474,0.251445,1
53,397.184662148104,1,5.3312999999999997,0.21161666666666601,0.184662,0.258838,1
53,411.20132437023,1,5.3312999999999997,0.24688333333333301,0.201324,0.257827,1
53,447.16463905604002,2,5.3312999999999997,7.05333333333336E-2,0.164639,0.334669,1
53,466.26623424334599,1,5.3312999999999997,0.15871666666666601,0.266234,0.254403,1
53,474.14251136431602,1,5.3312999999999997,0.14106666666666601,0.142511,0.386920,1
53,482.07699127968101,1,5.3312999999999997,6.1716666666666399E-2,0.076991,0.461300,0
53,523.14469678948899,1,5.3312999999999997,8.8166666666666102E-2,0.144697,0.439451,1
53,525.23088564171098,1,5.3312999999999997,0.49638333333333301,0.230886,0.355592,1
53,543.30969546164397,1,5.3312999999999997,7.9349999999999796E-2,0.309695,0.296969,1
53,575.34051917171496,1,5.3312999999999997,0.15870000000000101,0.340519,0.301911,1
53,585.06675389341103,1,5.3312999999999997,0.11461666666666701,0.066754,-0.413463,1
53,593.34974428064902,1,5.3312999999999997,0.17633333333333301,0.349744,0.312795,1
53,647.10298366648601,1,5.3312999999999997,0.13225000000000001,0.102984,-0.380423,1
53,668.27345642389798,2,5.3312999999999997,0.19396666666666701,0.273456,0.472744,1
53,713.15772132457198,1,5.3312999999999997,7.05333333333336E-2,0.157721,-0.361403,1
53,747.11996912825498,1,5.3312999999999997,0.40558333333333302,0.119969,-0.285728,1
53,832.37297087656304,1,5.3312999999999997,0.10579999999999901,0.372971,-0.443536,1
53,853.14542785388096,1,5.3312999999999997,0.21161666666666601,0.145428,-0.192798,1
53,166.13530172385899,1,5.3401166666666704,0.36151666666666699,0.135302,0.050206,0
53,202.95270729611201,1,5.3401166666666704,6.1716666666666399E-2,0.952707,0.273912,0
53,205.05139979673299,1,5.3401166666666704,8.8166666666666102E-2,0.051400,0.177562,1
53,231.05200760558799,1,5.3401166666666704,0.16751666666666701,0.052008,0.205987,1
53,241.17788072101499,1,5.3401166666666704,0.11461666666666701,0.177881,0.091421,0
53,245.17974009757,1,5.3401166666666704,7.9349999999999796E-2,0.179740,0.094030,0
53,284.101680571418,1,5.3401166666666704,0.19398333333333301,0.101681,0.215550,1
53,299.05961225566602,2,5.3401166666666704,3.52666666666668E-2,0.059612,0.274320,0
53,317.06625947880298,1,5.3401166666666704,0.19396666666666601,0.066259,0.287780,1
53,317.24780397959501,1,5.3401166666666704,0.10580000000000001,0.247804,0.106438,1
53,305.246998723405,1,5.3401166666666704,0.55810000000000004,0.246999,0.093843,1
53,324.54405039336302,2,5.3401166666666704,0.12343333333333301,0.544050,-0.181662,1
53,335.18371759448399,1,5.3401166666666704,7.9349999999999796E-2,0.183718,0.190552,0
53,521.33049592347299,1,5.3401166666666704,0.10579999999999901,0.330496,0.251626,1
53,920.20483577676305,1,5.3401166666666704,7.0533333333332698E-2,0.204836,-0.177327,1
53,311.24739565888399,1,5.3489333333333304,0.12343333333333301,0.247396,0.100146,0
53,289.18044809819799,1,5.3489333333333304,0.10579999999999901,0.180448,0.142453,0
53,290.05552220040403,2,5.3489333333333304,6.1716666666666399E-2,0.055522,0.268356,0
53,302.27062504596898,1,5.3489333333333304,7.9349999999999796E-2,0.270625,0.066893,0
53,311.22126354803601,1,5.3489333333333304,6.1716666666667301E-2,0.221264,0.126249,0
53,337.57537024745301,2,5.3489333333333304,0.26450000000000001,0.575370,-0.198431,1
53,445.19177611961197,2,5.3489333333333304,9.6983333333333199E-2,0.191776,0.305329,1
53,459.09109204819498,1,5.3489333333333304,0.21161666666666601,0.091092,0.421533,1
53,461.14409408656201,1,5.3489333333333304,8.8166666666666907E-2,0.144094,0.370824,1
53,526.18303091660005,2,5.3489333333333304,4.4083333333333002E-2,0.183031,0.404510,1
53,538.35273049777004,1,5.3489333333333304,0.12343333333333301,0.352730,0.248399,0
53,542.10685003716901,2,5.3489333333333304,0.21160000000000001,0.106850,0.498471,1
53,551.09634680624197,2,5.3489333333333304,8.8166666666666907E-2,0.096347,-0.480988,1
53,595.16763202759705,1,5.3489333333333304,0.31741666666666601,0.167632,0.496937,1
53,598.31872210709003,1,5.3489333333333304,0.13225000000000001,0.318722,0.349366,1
53,679.11819070730405,1,5.3489333333333304,0.12343333333333401,0.118191,-0.359881,1
53,191.14376736419899,1,5.3577500000000002,0.15870000000000001,0.143767,0.069665,1
53,245.15572018489601,1,5.3577500000000002,0.21161666666666601,0.155720,0.118023,0
53,255.15090658825301,1,5.3577500000000002,0.11461666666666701,0.150907,0.133997,0
53,293.28182362119799,1,5.3577500000000002,5.2899999999999302E-2,0.281824,0.045657,1
53,295.18784650276501,1,5.3577500000000002,6.1716666666666399E-2,0.187847,0.141763,0
53,303.12384379947503,1,5.3577500000000002,0.20280000000000001,0.123844,0.214627,1
53,315.05260287837501,1,5.3577500000000002,0.21160000000000001,0.052603,0.299188,1
53,485.30784505527998,1,5.3577500000000002,7.9349999999999796E-2,0.307845,0.234054,0
53,523.00070030248298,1,5.3577500000000002,0.17633333333333401,0.000700,-0.416713,0
53,534.25499077555196,2,5.3577500000000002,3.52666666666668E-2,0.254991,0.341563,1
53,559.182359446948,1,5.3577500000000002,3.52666666666668E-2,0.182359,0.442029,1
53,570.32441883764398,1,5.3577500000000002,0.28213333333333301,0.324419,0.312411,1
53,605.09225709025998,1,5.3577500000000002,1.0721000000000001,0.092257,-0.416606,1
53,614.13915380026003,2,5.3577500000000002,0.14988333333333301,0.139154,-0.453401,1
53,634.87635244603405,1,5.3577500000000002,7.9349999999999796E-2,0.876352,-0.167444,0
53,639.13620972482602,1,5.3577500000000002,0.15870000000000001,0.136210,-0.422545,1
53,707.11735196428401,1,5.3577500000000002,0.15870000000000001,0.117352,-0.327778,1
53,795.10501352731501,2,5.3577500000000002,7.05333333333336E-2,0.105014,-0.217192,1
53,851.24827493009604,1,5.3577500000000002,5.2900000000000197E-2,0.248275,-0.297764,1
53,174.18557806450201,1,5.36656666666667,0.14990000000000001,0.185578,0.008919,1
53,216.19608879547999,1,5.36656666666667,0.24688333333333301,0.196089,0.045318,0
53,218.211752826593,1,5.36656666666667,0.14990000000000001,0.211753,0.031904,1
53,218.36196541211501,1,5.36656666666667,5.2900000000000197E-2,0.361965,-0.118140,1
53,218.47530203540299,1,5.36656666666667,2.6449999999999599E-2,0.475302,-0.231351,1
53,294.63110127528398,1,5.36656666666667,8.8166666666666907E-2,0.631101,-0.302114,1
53,313.07375906376399,1,5.36656666666667,0.12343333333333401,0.073759,0.275822,1
53,346.72562017484597,1,5.36656666666667,2.6450000000000501E-2,0.725620,-0.338463,1
53,348.21794856873402,1,5.36656666666667,3.52666666666668E-2,0.217949,0.170875,1
53,397.05945839503801,1,5.36656666666667,9.6983333333334101E-2,0.059458,0.383902,1
53,412.03673013780099,2,5.36656666666667,0.13225000000000001,0.036730,0.423354,1
53,423.56265191349303,2,5.36656666666667,0.18515000000000001,0.562652,-0.089698,1
53,455.316029152167,1,5.36656666666667,7.9350000000000698E-2,0.316029,0.192381,1
53,463.03206177120302,1,5.36656666666667,0.11461666666666701,0.032062,0.484964,0
53,543.14409132350897,2,5.36656666666667,5.2900000000000197E-2,0.144091,0.462388,1
53,553.02907979270401,1,5.36656666666667,9.6983333333333199E-2,0.029080,-0.411563,0
53,605.34127188411503,1,5.36656666666667,0.19396666666666701,0.341272,0.334658,1
53,605.53222210559295,1,5.36656666666667,0.13225000000000001,0.532222,0.143921,1
53,757.404512664506,1,5.36656666666667,0.11461666666666701,0.404513,0.441212,1
53,767.14205515626702,1,5.36656666666667,0.34388333333333299,0.142055,-0.285457,1
53,786.114640682296,2,5.36656666666667,2.6450000000000501E-2,0.114641,-0.236858,1
53,820.05733882699803,1,5.36656666666667,0.21161666666666601,0.057339,-0.141655,1
53,895.34453610532898,1,5.36656666666667,0.86931666666666596,0.344536,-0.344786,1
53,911.18772640859197,1,5.36656666666667,0.14106666666666601,0.187726,-0.170286,1
53,163.11224527208401,1,5.3753833333333301,0.337666666666667,0.112245,0.069887,1
53,189.16443340550299,1,5.3753833333333301,0.15871666666666601,0.164433,0.046789,1
53,235.170024188426,1,5.3753833333333301,0.14108333333333301,0.170024,0.092569,1
53,259.135380883577,2,5.3753833333333301,0.11461666666666701,0.135381,0.153972,0
53,268.05938313131497,1,5.3753833333333301,3.52666666666668E-2,0.059383,0.239934,0
53,271.605413623088,1,5.3841999999999999,0.20280000000000001,0.605414,-0.302137,1
53,274.26240292206302,1,5.3841999999999999,0.15870000000000101,0.262403,0.043841,1
53,278.07589108587001,2,5.3753833333333301,3.52666666666668E-2,0.075891,0.234611,1
53,291.26887028909101,1,5.3841999999999999,0.11461666666666701,0.268870,0.056363,1
53,311.05696692175701,1,5.3841999999999999,0.18514999999999901,0.056967,0.290362,1
53,315.15975710326001,2,5.3753833333333301,8.8166666666666907E-2,0.159757,0.192153,0
53,309.27910190576301,1,5.3753833333333301,0.39056666666666701,0.279102,0.066242,1
53,334.132796353662,2,5.3753833333333301,4.4083333333333898E-2,0.132796,0.240299,1
53,384.16721794379299,2,5.3753833333333301,8.8166666666666907E-2,0.167218,0.261747,1
53,403.04984990472002,2,5.3753833333333301,0.23804999999999901,0.049850,0.400199,1
53,414.08650161474799,1,5.3753833333333301,8.8166666666666907E-2,0.086502,0.375871,1
53,417.261343855549,1,5.3753833333333301,6.1716666666666399E-2,0.261344,0.204574,1
53,421.27680877291601,1,5.3753833333333301,3.52666666666668E-2,0.276809,0.193593,1
53,432.54812359068001,1,5.3753833333333301,4.4083333333333898E-2,0.548124,-0.065136,1
53,436.036296185514,1,5.3841999999999999,9.6999999999999503E-2,0.036296,0.450586,0
53,437.08932850673801,1,5.3841999999999999,0.71943333333333304,0.089329,0.398729,1
53,448.16700946336999,2,5.3841999999999999,2.6450000000000501E-2,0.167009,0.333418,1
53,493.01362733963498,1,5.3841999999999999,0.114633333333333,0.013627,-0.463124,1
53,516.06455581875605,1,5.3753833333333301,8.8166666666666907E-2,0.064556,-0.488314,1
53,532.03750373458695,1,5.3841999999999999,0.14106666666666601,0.037504,-0.443426,1
53,534.03830373817004,1,5.3753833333333301,0.14990000000000001,0.038304,-0.441992,1
53,536.02001175442604,1,5.3753833333333301,0.14990000000000001,0.020012,-0.421487,1
53,537.163450269686,2,5.3841999999999999,0.14108333333333301,0.163450,0.436351,0
53,538.16535866933702,2,5.3841999999999999,6.17333333333328E-2,0.165359,0.435562,1
53,570.10648260051903,1,5.3753833333333301,2.6450000000000501E-2,0.106483,-0.469897,1
53,579.99869905670505,1,5.3753833333333301,0.12345,0.998699,-0.351067,1
53,651.39160120904,1,5.3841999999999999,0.15870000000000001,0.391601,0.335748,1
53,669.40229141460895,1,5.3753833333333301,0.3553,0.402291,0.345169,1
53,691.38447999292396,1,5.3841999999999999,0.23806666666666701,0.384480,0.387526,1
53,805.09412743833605,1,5.3753833333333301,7.9350000000000698E-2,0.094127,-0.195152,1
53,890.19868385168297,1,5.3841999999999999,0.14106666666666601,0.198684,-0.204680,1
53,895.15438162624002,1,5.3841999999999999,0.105816666666667,0.154382,-0.154844,1
53,147.06208198490401,2,5.3930166666666697,0.11461666666666701,0.062082,0.102129,0
53,157.57479875120401,1,5.3930166666666697,0.11461666666666701,0.574799,-0.398849,0
53,207.10101838062999,2,5.3930166666666697,0.18516666666666601,0.101018,0.130232,0
53,209.113702661113,2,5.3930166666666697,0.114633333333333,0.113703,0.119796,0
53,239.073609381437,1,5.3930166666666697,2.6450000000000501E-2,0.073609,0.193342,1
53,267.69224155150101,1,5.3930166666666697,3.52666666666668E-2,0.692242,-0.393334,1
53,293.17254044824301,1,5.3930166666666697,0.93985000000000096,0.172540,0.154819,1
53,303.020485033152,1,5.3930166666666697,3.52666666666668E-2,0.020485,0.317870,1
53,341.13855252143202,2,5.3930166666666697,0.17635000000000001,0.138553,0.242366,1
53,354.68029951868999,1,5.3930166666666697,7.93666666666661E-2,0.680300,-0.284260,1
53,369.24181005956501,1,5.3930166666666697,4.4083333333333002E-2,0.241810,0.170489,0
53,473.11305675515399,1,5.3930166666666697,5.2916666666666501E-2,0.113057,0.415226,1
53,541.19285987491298,1,5.3930166666666697,3.52666666666668E-2,0.192860,0.411441,1
53,562.37109977866203,1,5.3930166666666697,0.13225000000000001,0.371100,0.256849,1
54,149.13270415875201,1,5.4018333333333297,0.284766666666667,0.132704,0.033819,1
54,225.18447210826099,1,5.4018333333333297,2.6449999999999599E-2,0.184472,0.066971,0
54,234.043053548431,2,5.4018333333333297,0.15870000000000001,0.043054,0.218281,1
54,236.546608794223,1,5.4018333333333297,6.1716666666667301E-2,0.546609,-0.282479,0
54,275.12930464451802,1,5.4018333333333297,0.267133333333334,0.129305,0.177907,0
54,288.21875879295902,1,5.4018333333333297,8.8166666666666907E-2,0.218759,0.103069,1
54,289.036259448701,1,5.4018333333333297,7.0549999999999904E-2,0.036259,0.286481,1
54,297.58890195576902,1,5.4018333333333297,7.05333333333336E-2,0.588902,-0.256612,1
54,303.15841900878303,1,5.4018333333333297,0.12343333333333301,0.158419,0.180090,0
54,613.22765298039099,1,5.4018333333333297,0.24688333333333301,0.227653,0.457082,1
54,321.11339706157003,1,5.4018333333333297,0.14988333333333301,0.113397,0.245161,1
54,339.12366475254601,2,5.4018333333333297,0.65771666666666695,0.123665,0.255004,1
54,340.12816485140797,2,5.4018333333333297,0.57574999999999998,0.128165,0.251625,1
54,347.07634935900899,1,5.4018333333333297,0.25831666666666703,0.076349,0.311199,1
54,347.26559370954999,1,5.4018333333333297,0.14106666666666601,0.265594,0.122166,1
54,347.31539437648598,1,5.4018333333333297,0.105816666666667,0.315394,0.072421,1
54,347.36034524329301,1,5.4018333333333297,0.105816666666667,0.360345,0.027520,1
54,347.41039786341503,1,5.4018333333333297,0.13226666666666601,0.410398,-0.022476,1
54,347.51011774677301,1,5.4018333333333297,9.6983333333333199E-2,0.510118,-0.122085,1
54,348.41907600245099,1,5.4018333333333297,0.114633333333333,0.419076,-0.030028,1
54,349.47194336534398,1,5.4018333333333297,5.2900000000000197E-2,0.471943,-0.081720,1
54,349.65352415399599,1,5.4018333333333297,5.2900000000000197E-2,0.653524,-0.263098,1
54,350.75271409078999,1,5.4018333333333297,6.1716666666667301E-2,0.752714,-0.361060,1
54,351.843779060906,1,5.4018333333333297,3.52666666666668E-2,0.843779,-0.450907,1
54,357.13358557474101,1,5.4018333333333297,0.55810000000000004,0.133586,0.265193,1
54,357.32595944596699,1,5.4018333333333297,5.2916666666666501E-2,0.325959,0.073034,1
54,417.878377720358,1,5.4018333333333297,3.52666666666668E-2,0.878378,-0.411771,0
54,489.983847071875,1,5.4018333333333297,7.0549999999999904E-2,0.983847,-0.436727,1
54,561.20044475895395,1,5.4018333333333297,0.17633333333333301,0.200445,0.426197,1
54,576.08327768137997,2,5.4018333333333297,6.1716666666667301E-2,0.083278,-0.440018,1
54,712.11766588703904,2,5.4018333333333297,5.2900000000000197E-2,0.117666,-0.322509,1
54,777.09579151961998,1,5.4018333333333297,4.4099999999999397E-2,0.095792,-0.228079,1
54,865.32673869827602,1,5.4018333333333297,0.22043333333333301,0.326739,-0.360507,1
54,955.14980688958303,1,5.4018333333333297,0.16753333333333301,0.149807,-0.083278,1
54,140.11480245143301,1,5.4106500000000004,5.2916666666666501E-2,0.114802,0.041651,0
54,144.05719540386701,2,5.4106500000000004,0.13226666666666601,0.057195,0.103660,1
54,206.446666053077,1,5.4106500000000004,2.6450000000000501E-2,0.446666,-0.216146,0
54,235.076613172229,2,5.4106500000000004,2.6449999999999599E-2,0.076613,0.185875,1
54,242.02943251135801,2,5.4106500000000004,7.05333333333336E-2,0.029433,0.240820,1
54,247.20740661163799,1,5.4106500000000004,7.05333333333336E-2,0.207407,0.068627,0
54,281.14411931916402,2,5.4106500000000004,5.2916666666666501E-2,0.144119,0.169809,0
54,285.04226042805698,1,5.4106500000000004,7.0549999999999904E-2,0.042260,0.276020,1
54,297.04100459126403,1,5.4106500000000004,3.52666666666668E-2,0.041005,0.290674,1
54,314.04338805972901,1,5.4106500000000004,7.93666666666661E-2,0.043388,0.307276,1
54,327.124144538824,2,5.4106500000000004,0.10579999999999901,0.124145,0.241125,1
54,335.584604385837,1,5.4106500000000004,5.2900000000000197E-2,0.584604,-0.209888,1
54,343.28436009259599,1,5.4106500000000004,0.12345,0.284360,0.098954,1
54,345.06200721664902,1,5.4106500000000004,0.25568333333333298,0.062007,0.323292,1
54,386.56279125054601,2,5.4106500000000004,8.8183333333333294E-2,0.562791,-0.131152,1
54,413.18016775559801,2,5.4106500000000004,7.0549999999999904E-2,0.180168,0.281193,1
54,444.02239899718398,1,5.4106500000000004,5.2900000000000197E-2,0.022399,0.473400,1
54,445.99646533685501,1,5.4106500000000004,6.17333333333328E-2,0.996465,-0.498462,1
54,455.109588753916,1,5.4106500000000004,7.05333333333336E-2,0.109589,0.398591,1
54,495.10433832614802,2,5.4106500000000004,2.6450000000000501E-2,0.104338,0.448500,1
54,535.34013547653001,1,5.4106500000000004,2.6450000000000501E-2,0.340135,0.257630,1
54,539.08318274000396,2,5.4106500000000004,6.17333333333328E-2,0.083183,-0.481238,1
54,546.67621224639902,1,5.4106500000000004,3.52666666666668E-2,0.676212,-0.065789,0
54,689.36189494601604,1,5.4106500000000004,9.6999999999999503E-2,0.361895,0.407853,1
