Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
63449c33-53c3-4db7-bb5e-38bd6c7083dc,fd738f39-d357-41d6-9128-803e2e5f83d7,Fully Paid,374308,Short Term,,,4 years,Home Mortgage,Home Improvements,10507.38,15,35,10,0,90554,292072,0,0
12ed6cb1-8bdf-42a1-8e94-c5e8ec479a3a,308d0071-66f1-4ba0-a251-e2c4e0ae14d0,Charged Off,442068,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,10518.21,27.6,59,10,0,308712,391094,0,0
24f3a3bd-2b80-4c8d-ba51-ec1b29787a29,7a817887-8f86-453d-8d3f-cf74a7c7c7bf,Fully Paid,478258,Long Term,743,2079341,< 1 year,Rent,wedding,24952.13,16.3,NA,9,0,139745,624756,0,0
64ac72ad-b92c-490f-87d0-04151f4c19c5,e81b93ce-d83d-4c6e-8c3b-9181fb8f6ad6,Fully Paid,430408,Long Term,696,1728487,10+ years,Home Mortgage,Debt Consolidation,18148.99,22.9,33,8,0,199595,545072,0,0
b433171f-dfc3-414f-a657-5a715c2c5607,3df48754-0967-4d49-936f-d934592d554e,Charged Off,225368,Short Term,734,1557088,10+ years,Home Mortgage,Debt Consolidation,26859.73,32.2,66,11,0,295773,462154,0,0
aec2553f-5fed-4336-84a2-9633110b69bc,13e240c1-e49a-4e64-b797-33e85a7ad69f,Charged Off,179036,Short Term,734,1043746,10+ years,Rent,Debt Consolidation,9219.75,14.5,49,4,0,109972,161216,0,0
12278ed2-c8ac-457d-8773-984cbd7386ab,b422a8b6-6564-4485-b33d-0c4759a12db7,Fully Paid,270600,Short Term,,,1 year,Rent,Debt Consolidation,4989.78,17,8,13,0,193192,369754,0,0
29c4f6f7-f38f-4ef0-8ecb-2b10fb738828,5e4e66d0-8397-4259-ab71-cdc1f3387f23,Charged Off,250096,Long Term,663,1747278,10+ years,Own Home,Debt Consolidation,5765.93,26.6,66,8,0,124336,369138,0,0
235f5b6a-9289-4af0-9c5b-1a01079f359c,1376430c-3aec-4f17-acb5-c1b4626fbf94,Fully Paid,227722,Short Term,673,578892,10+ years,Rent,other,13314.63,22.3,NA,11,0,167124,435798,0,0
d688cb04-f9d0-4897-9cee-4e0766875c73,937cb268-d581-4195-ae58-d26c7e12f4e4,Charged Off,393228,Short Term,7410,1056552,10+ years,Home Mortgage,Debt Consolidation,21571.27,10.8,NA,15,0,209190,1205116,0,0
0cfc9ea3-c357-42e4-bba7-07dd4c3130d4,95c586e7-86fd-4755-9528-ea32e3f1a2b6,Fully Paid,245454,Long Term,734,810217,10+ years,Rent,Other,10985.23,17,40,11,0,81263,172040,0,0
12fff20e-4afa-4886-93ca-c7fef7b132e4,fe86b622-daca-496e-b0f9-b7df64b71c3c,Charged Off,87318,Short Term,710,377074,< 1 year,Rent,Debt Consolidation,1941.99,14.5,NA,2,0,72941,87340,0,0
64438f37-dbc0-4b98-8bfd-22075456b1a2,2e0fc10a-843e-43a6-a891-f2a34834c43b,Fully Paid,756294,Short Term,704,3452433,< 1 year,Rent,Debt Consolidation,39702.97,8.7,NA,8,0,597987,627748,0,0
8a844c89-d937-47ca-a973-d0e421090ab7,bed5ac56-d752-49a3-a2d4-ab2770e396b9,Charged Off,88000,Long Term,707,456000,< 1 year,Rent,Debt Consolidation,2546,13.1,56,5,0,39577,226864,0,0
397d0c34-8f41-4f73-ac71-8c7132391b42,4316b220-f456-4afe-b599-5ca952e3b813,Fully Paid,99999999,Long Term,725,1074222,< 1 year,Home Mortgage,Debt Consolidation,29719.8,18.5,NA,13,0,429020,793540,0,0
4ed20abd-f802-4b52-a429-5c4ad2520fec,6898e403-aff6-4f5b-ae53-0be7df875115,Charged Off,242220,Short Term,748,622706,10+ years,Own Home,Debt Consolidation,10171.08,29.5,NA,9,0,282625,937706,0,0
e8783ece-3202-4f6a-88c3-7b9f069f0506,49e3f13e-a063-417b-8a53-455b055abe2a,Fully Paid,654324,Long Term,649,3013856,10+ years,Home Mortgage,Business Loan,22227.15,13.9,NA,17,0,213294,851598,0,0
837f3549-1d3c-4b17-b08e-54e29cb9f8be,da290800-95c3-4d96-88f9-bf95601ed73a,Fully Paid,99999999,Short Term,709,1239199,2 years,Home Mortgage,Debt Consolidation,13424.64,26,68,13,1,170430,1174690,0,1
2137ea41-c647-4fa0-a7bf-221327bafa8d,655c14df-c57b-4ab8-8390-d0aa984006c2,Fully Paid,608102,Long Term,655,1180831,5 years,Rent,Debt Consolidation,25092.54,32.4,NA,16,0,473556,604538,0,0
7096e5ad-86d2-4136-b783-e3bf83659337,8b644a42-56b4-440f-a5aa-62fb50d13455,Charged Off,21978,Short Term,715,273429,1 year,Rent,Debt Consolidation,3417.91,9.5,NA,7,0,13851,21978,0,0
528361d5-3e90-4609-a758-4d34cab7a264,a3acbc15-3036-4867-abd9-5100c496babe,Fully Paid,32824,Short Term,743,604656,< 1 year,Rent,Other,5996.02,15.3,47,5,0,32737,83138,0,0
ff11ca2f-5401-4ae0-8078-622043ab3418,fb70b2e8-033c-4af4-ac2f-34f733b476e8,Fully Paid,195096,Short Term,698,1234012,10+ years,Rent,Debt Consolidation,12751.47,12,51,14,0,230375,336402,0,0
a48f4f51-847b-4346-818a-901f858b3eb4,25d89f6b-b632-4b33-b874-31db9257a763,Charged Off,787556,Long Term,6950,1846154,3 years,Rent,Debt Consolidation,51384.74,10.2,7,11,0,71364,182402,0,0
37ecb063-af93-4e90-b8e7-b28c97c53ab9,7e1027ba-f1a9-4fc8-b765-5e96848a6ef1,Fully Paid,355080,Short Term,714,870656,3 years,Rent,Debt Consolidation,19662.15,19,22,16,0,460788,804738,0,0
6935220a-362c-4ad6-aa07-5f02299a214c,6f6b869c-4b66-4069-bcb6-b08926ef5d6f,Fully Paid,334730,Long Term,704,732393,2 years,Rent,Debt Consolidation,8636.26,11.7,NA,7,0,122379,196262,0,0
bbb2a106-30a6-4f3a-a599-16f4b08e3cda,98c3eba5-2ce2-4cab-b167-2bba827dbf22,Fully Paid,99999999,Short Term,715,3730460,5 years,Own Home,other,31398.07,12.1,NA,9,0,595935,898502,0,0
784ad705-08ad-4914-a467-cfd0467f06ed,8a1b1d54-a178-4fd8-a123-ccf645cc3bac,Fully Paid,516296,Short Term,716,1061701,7 years,Rent,Debt Consolidation,24684.61,10,NA,12,0,363812,502700,0,0
a0ed890e-23da-4501-ba53-8b1d18ac44c3,24127762-6be4-45dc-bf36-a31d2af3dfc0,Charged Off,270248,Short Term,713,1750527,< 1 year,Home Mortgage,Medical Bills,36906.93,25.9,25,12,0,347890,484176,0,0
c692de46-f95b-4db1-a974-52b324aae789,84342701-bff0-471d-8162-8ccca134765e,Charged Off,555456,Short Term,695,1630998,10+ years,Rent,Debt Consolidation,36969.06,19.5,42,16,0,367346,578688,0,0
af3e75ca-d7a9-4fe4-b2fb-6992fdce94e3,e3256a35-55d6-4ef2-8aaf-8d70155be486,Fully Paid,405064,Short Term,,,5 years,Home Mortgage,Debt Consolidation,41202.45,16.9,9,14,0,530404,641058,0,0
c5db801c-5621-4d23-ad77-f4e854e53658,c9e493f5-6834-40f3-b000-0edee59deaaa,Fully Paid,259336,Long Term,716,2379845,10+ years,Home Mortgage,Debt Consolidation,32921.3,23.9,75,13,0,839173,1508804,0,0
3eead44a-2f33-4ff6-8690-172e8ab1da6f,47ad90ad-1053-4a94-840e-514e94913d02,Fully Paid,306064,Short Term,719,849623,4 years,Rent,Debt Consolidation,22443.94,9.9,NA,12,0,284297,515966,0,0
18061628-6494-4a21-ae58-4ff7ed0eeae0,3042e026-64d7-44b7-8196-6ef3d1436e64,Fully Paid,437008,Long Term,667,1361559,5 years,Home Mortgage,Debt Consolidation,30408.36,12.5,13,15,0,411540,719818,0,0
a94e8ad1-2cee-4538-89df-eb669bc2c2cc,b3c172fd-6705-4e5b-8c36-6db10e0211a1,Fully Paid,785642,Short Term,722,1822252,10+ years,Home Mortgage,Debt Consolidation,20804.24,14,NA,9,0,452580,891220,0,0
8102793b-5fa7-4554-88b6-2e5b7b45c943,c87d46f6-0345-41a2-bd36-f68d54002726,Fully Paid,99999999,Short Term,743,1847066,10+ years,Home Mortgage,Home Improvements,2047.06,19.7,5,4,0,49476,99132,0,0
21d210c3-a1d5-4c8f-b87d-83e6ce75fe5f,a3f294ec-584a-481a-b9bf-560ce5b37510,Charged Off,156288,Short Term,7240,749816,< 1 year,Rent,Debt Consolidation,15433.7,16.4,44,14,0,141303,247522,0,0
9fafe456-174e-44f3-a4f9-e58f03fb5d40,2c2db31b-9ef4-4f96-8d1c-33342e88b7bb,Fully Paid,333762,Short Term,739,2882490,8 years,Rent,Debt Consolidation,28824.9,25.5,38,21,0,373274,451638,0,0
8d1334d3-9989-42df-b766-9aa2860ed9fb,5ac21406-27b6-4691-aa9a-77a3af6c2d11,Fully Paid,637956,Long Term,,,10+ years,Rent,Debt Consolidation,29982.19,22.3,NA,8,0,759468,1994058,0,0
cab0b48f-1672-4da3-b1b8-b2887f7df4cb,9f640562-ac1d-44a6-95cd-9acd8e7dbb02,Charged Off,514316,Short Term,710,1117428,2 years,Home Mortgage,Debt Consolidation,21231.17,18.7,NA,10,0,388854,469964,0,0
ac7c557b-d99d-49a2-bc74-5d63fb860420,8347af30-0917-4211-bd46-584e52c1e940,Fully Paid,21736,Short Term,703,938505,4 years,Rent,major_purchase,7210.88,15.6,NA,7,0,185364,347842,0,0
9eefb7f3-1ec6-4730-8a93-761b796d308d,ab7b7e15-6211-4e45-be1c-ed9e7915a42d,Fully Paid,219648,Short Term,747,986423,4 years,Rent,Debt Consolidation,23756.27,15.4,36,11,0,191349,889790,0,0
3ad4184a-5f36-4056-9ecd-103885334480,a96b86a8-415b-43e2-9b67-49d1b5312134,Charged Off,533390,Long Term,6810,1228407,3 years,Own Home,Debt Consolidation,32143.25,15.4,73,16,1,241243,350922,1,0
7890a691-9e92-42ee-9685-0b9ba8b0623e,57263ed7-bd71-44de-b479-2788109917e2,Charged Off,112354,Short Term,747,1009147,9 years,Home Mortgage,Debt Consolidation,12614.29,12.5,NA,6,0,60667,121330,0,0
243816e4-7b7b-488a-a23e-62c5d45a429b,b0b37888-f237-4f3b-98e0-63a7772ee59f,Fully Paid,99999999,Short Term,732,1400205,10+ years,Home Mortgage,Debt Consolidation,16569.14,14,NA,7,1,91656,424468,1,0
41fa266d-ebf7-429f-84c9-e9680cf041fd,2f537909-76f4-427f-8c89-87a385d6ba2d,Fully Paid,551210,Long Term,713,1504306,10+ years,Rent,Debt Consolidation,9890.83,17.8,23,5,0,297426,374748,0,0
0bf754fa-614a-4a2a-84c8-c4c7fa916898,bef1e460-f23c-4fd3-a265-0ab451836288,Fully Paid,329010,Short Term,723,1894300,< 1 year,Home Mortgage,Business Loan,29566.85,19,NA,10,0,277761,361790,0,0
bb064f4c-8262-4de7-ab28-cce2e3c0dd43,931d185f-1131-47d6-9b3c-320beab1bfe3,Fully Paid,219648,Short Term,,,2 years,Home Mortgage,Debt Consolidation,19728.46,20.1,5,15,0,244663,487608,0,0
e0073ab6-3183-4bde-bde4-a464d9d98422,c5da792d-c0b7-4d7e-a044-afff2ce391bb,Charged Off,112156,Short Term,736,480947,8 years,Rent,Debt Consolidation,11542.88,15,NA,8,0,304893,938916,0,0
ffbc1ab7-e974-4f8f-ab37-aafd7a7a5360,27d573b6-b0a9-4ede-a800-55c9b89a7183,Fully Paid,315876,Short Term,,,10+ years,Own Home,Home Improvements,19154.09,22.6,17,18,0,96691,595540,0,0
45dbeef9-e0be-4362-8233-d7faafd79edd,7eed453e-c4ff-427e-ad23-0bf3140abe57,Fully Paid,191202,Short Term,,,3 years,Home Mortgage,Debt Consolidation,14860.85,26.6,46,12,0,375003,665984,0,0
ca80521d-cd6b-42d9-897b-2ab4e759f68f,680cbf89-777b-4856-87bb-eb8fcc638eb6,Fully Paid,166694,Short Term,717,616322,5 years,Home Mortgage,Home Improvements,1905.51,22.5,62,36,1,56183,180708,1,0
9b881a98-3ffb-4806-bb8e-c84000c4ba39,021591b7-6c55-4877-8459-44d03e55873a,Charged Off,412302,Short Term,,,4 years,Rent,Debt Consolidation,29871.8,17.6,NA,11,0,574522,743292,0,0
8b3bb4a7-0af9-43a6-bd71-6e13f1c04525,c41bb16b-e899-4877-b85d-b4ccd24ae55d,Charged Off,132374,Short Term,745,857489,n/a,Own Home,other,478.8,16.3,NA,5,0,25327,514448,0,0
e1dbff8e-1cb0-4837-89e0-3a65d7497a66,55474b42-7669-4a37-91dc-192fa0e7ae9c,Fully Paid,77902,Short Term,728,1537708,9 years,Home Mortgage,Home Improvements,8162.78,19.7,NA,9,0,106077,253770,0,0
302466e7-0809-43b7-b8d5-e09bddfde8d6,698e368e-2f97-4a39-a9a4-e168a45b8b72,Charged Off,224620,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,15129.51,15.8,12,13,1,117344,199826,1,0
7564a7a7-c746-4b75-bbee-462a88540fbf,ffe35256-9f3e-4983-97f2-3e72d2b93f22,Fully Paid,99999999,Short Term,683,607392,1 year,Rent,Debt Consolidation,5820.84,10,43,10,0,130454,155562,0,0
f35858ca-d4e3-496f-965c-4dc9836133f1,e1c23ed0-4c44-4852-9da0-045ed1f61af1,Fully Paid,384120,Short Term,742,1350083,8 years,Home Mortgage,Debt Consolidation,6592.81,16.4,41,10,0,261364,355190,0,0
fd295df5-ad6e-42fe-97eb-f6ae20971698,2296a659-6eab-4d2c-b665-1c69d9041657,Fully Paid,646008,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,16504.54,15.4,9,15,0,458204,906906,0,0
ebba89d0-afbf-45a8-b4dc-8119a4fd457d,ba324466-11ea-43e4-983d-1419a4b7cf56,Fully Paid,130130,Short Term,,,6 years,Home Mortgage,Debt Consolidation,13345.22,19.1,NA,7,0,188157,1414776,0,0
8dc38a27-e50d-4943-bf17-b98cace1c8d4,df0a2989-d417-44fe-9efd-a51cb2a2bee9,Fully Paid,217272,Short Term,698,1032042,9 years,Home Mortgage,Debt Consolidation,17028.75,12.2,34,9,0,195206,393096,0,0
38ff2ad2-305f-4539-ba69-cf84c8a78a66,9ba2d7f2-403a-4d1a-9c26-ffc17509a469,Fully Paid,36058,Short Term,713,1325459,2 years,HaveMortgage,Take a Trip,27282.29,13.5,NA,11,0,211698,493218,0,0
8e3db0ed-df29-4426-94ff-f6e9e985a0a3,97363d5e-cf9b-4e43-a55c-35c0368075a2,Charged Off,176616,Short Term,694,573819,6 years,Rent,Debt Consolidation,11667.71,16.1,NA,7,0,49628,64196,0,0
c6972ab7-b415-4613-adec-dbb3ab00171b,7edad589-f9fa-4ccd-8c50-aebc42cb04a4,Fully Paid,99999999,Short Term,732,938505,8 years,Home Mortgage,Debt Consolidation,10714.48,21.5,66,17,0,295127,710424,0,0
76060027-7c20-4a6e-8900-c032defbf95c,0848155b-1b8a-4ba0-a809-61f80370ba17,Fully Paid,367708,Short Term,670,1755999,5 years,Own Home,Debt Consolidation,17120.9,22.1,39,11,1,269724,365706,1,0
45f69685-62a7-4b74-baae-0fa3bd81e4f6,136b685f-b281-45a9-a854-fd2f0381637d,Fully Paid,99999999,Long Term,720,1331463,10+ years,Home Mortgage,Debt Consolidation,28404.43,20.4,NA,18,0,629907,1338304,0,0
624758f6-f516-40ea-9320-93d6ee1246ef,ef118378-a9f2-4c59-a196-ff4e0b779195,Fully Paid,172348,Short Term,717,930240,10+ years,Home Mortgage,Debt Consolidation,14806.32,23.1,NA,12,0,267045,387970,0,0
b8536ffc-f8d2-4c85-bafb-20b094c68310,9c5bb8ed-9a66-4d4a-9141-54bc8cecd15b,Charged Off,389026,Short Term,739,1026608,< 1 year,Rent,Debt Consolidation,7947.7,14.5,NA,4,0,336091,443234,0,0
4dd6cd84-9f0f-4150-bd40-13c596c4beb8,bb86e165-aa7e-4edb-9b35-1dfb8dc03718,Fully Paid,99999999,Short Term,743,767087,8 years,Home Mortgage,Debt Consolidation,8118.32,12.1,NA,7,0,124887,373626,0,0
18d48445-5f89-4ce8-a5b2-498936c8e566,5804ec90-bb93-4c95-a7c7-acbbce5d42de,Fully Paid,292842,Short Term,698,1145244,1 year,Own Home,Debt Consolidation,14124.6,17,10,11,0,105602,212300,0,0
43611eb2-80db-4cb6-85bd-6674cefad883,229a287a-7ccc-4346-8203-81d891fd3868,Fully Paid,261756,Short Term,737,1054956,8 years,Rent,Debt Consolidation,10285.84,15.4,NA,15,0,271681,547118,0,0
1baaeff2-bd57-435e-80d9-1eab2c218c5f,5e40044f-1600-43fd-a14f-12115fe32464,Fully Paid,323488,Short Term,747,1251359,6 years,Home Mortgage,Debt Consolidation,17310.52,28.6,18,7,0,218956,408914,0,0
dbd07547-3a58-467a-819a-c87e3286867f,24b1e97a-bcd2-43f7-8216-6cabb6459ce7,Fully Paid,99999999,Short Term,744,833910,1 year,Own Home,Debt Consolidation,20083.38,6.8,NA,9,0,217436,410058,0,0
53b94c19-01cd-4e06-8449-b742d3299348,b6dbd7e9-1a33-451b-9ed6-41ece2c742f6,Fully Paid,247170,Long Term,731,2268011,6 years,Rent,Debt Consolidation,37611.26,15.1,NA,37,1,535895,2733544,0,1
7ebdea75-adf6-44cd-957c-749f438e885c,c839aa64-f195-49fc-bbd6-14ca1e50ce59,Charged Off,752840,Short Term,7420,5758653,10+ years,Home Mortgage,Debt Consolidation,34024.06,31,3,9,0,786296,1350822,0,0
9ffd5587-69c5-4a42-8c9b-a776175a0911,ba3f610d-68f7-454c-aa52-d8f275d26c09,Fully Paid,44660,Short Term,,,6 years,Home Mortgage,Home Improvements,6381.72,12,NA,10,1,82859,133980,0,0
aadd999f-7430-4a3a-a0dc-70dc4f9b7f0c,429e5290-179b-409c-8e91-920d88ab4f36,Fully Paid,389356,Short Term,721,709878,2 years,Rent,Debt Consolidation,16741.09,17.2,30,5,0,93043,142692,0,0
e9b963ed-df7d-47f4-bff5-d5dd98f7dd51,7babe183-8c27-4101-b1c5-96eca2e3c58a,Fully Paid,99999999,Short Term,728,455905,5 years,Rent,Debt Consolidation,11815.72,7.6,NA,9,0,69179,303446,0,0
7e922f13-ef89-4570-b90f-c765b3ac4341,cd9e1b9e-172b-4e05-91b3-b8f9e4a0fc6e,Fully Paid,345796,Short Term,747,1866560,8 years,Home Mortgage,Debt Consolidation,30176.18,20.6,NA,14,0,1061606,1596408,0,0
0beedc18-3398-4dea-8b9c-a60f037f373d,3a77c0ce-30fb-40de-ae47-02a1cfae4cdf,Fully Paid,87692,Short Term,657,776359,9 years,Rent,Other,6987.25,11.4,72,12,0,28272,779394,0,0
4915cc8c-e7cd-4278-a4d8-842230107232,21e84454-a50d-45fd-9909-d3091f236e79,Fully Paid,287540,Long Term,651,834081,n/a,Own Home,Debt Consolidation,20504.42,18.4,36,13,0,246259,342298,0,0
ae7a8ece-7dca-4ec4-949e-2921d5000f78,22136b44-a749-4e92-887b-b22d08b4843f,Fully Paid,99999999,Long Term,679,1498644,2 years,Home Mortgage,Debt Consolidation,35467.87,8.5,NA,19,0,261953,427218,0,0
e4d83a28-0abd-4301-9cd0-ebde2dd8c0a5,1ade91b7-43a9-4700-9ed3-7d2f9d237ab8,Fully Paid,99999999,Short Term,708,1394049,6 years,Own Home,Debt Consolidation,18703.41,16.4,14,15,0,195700,406076,0,0
0253aa78-695c-46dc-bdc6-4c8c7341fabd,6a289bdd-c71f-4ede-8f68-d10fa61decb6,Fully Paid,128942,Short Term,,,10+ years,Own Home,Debt Consolidation,18317.9,16.5,26,10,0,74575,471834,0,0
c37afff1-c66e-4702-8460-23d8ee7ffec8,74865a72-3f0a-41da-9a33-608274bc5a2e,Fully Paid,333080,Short Term,,,3 years,Own Home,Debt Consolidation,29532.08,20.9,NA,24,0,432060,880748,0,0
9594093f-c190-4ba3-8c4f-63bc3de86fc5,c743a1bb-d839-4d6e-95ec-3f76c01332cb,Charged Off,251416,Short Term,,,10+ years,Rent,Debt Consolidation,25619.79,22.1,47,13,0,134558,211112,0,0
e145542f-2c48-4f73-9f35-b06eaccfd980,7716c4bf-d7a9-49d3-86fa-5b7a147a5b0a,Fully Paid,106282,Short Term,722,1070916,10+ years,Rent,Debt Consolidation,9459.91,19.5,69,8,0,95703,128392,0,0
bd79c02f-4894-445a-ab80-e5f2a3cf00e0,6c0e4346-ce48-46f4-8a23-ae38797c2186,Fully Paid,216216,Long Term,677,1568545,10+ years,Home Mortgage,Business Loan,18678.71,25,NA,20,0,621053,1078132,0,0
3f31cfc5-9c3f-4d8c-b4e9-19f416711706,8ce93017-2edb-4ae0-b212-34a50bc7eb39,Fully Paid,755150,Short Term,740,5683166,8 years,Home Mortgage,Debt Consolidation,59199.44,29.6,NA,21,0,1382459,2573538,0,0
2dcb6a57-a7ca-4496-bc2c-cec789479b93,c11fbc91-0233-4860-ad4f-f58d11a9a478,Fully Paid,130812,Short Term,731,979108,9 years,Rent,Debt Consolidation,18194.97,12,32,17,1,327769,721534,1,0
c97a6263-a253-43ed-b9c4-3cba73964a5b,30d940ef-613b-4ffc-85e9-1fac0b8bb913,Fully Paid,440044,Long Term,,,6 years,Rent,Debt Consolidation,17810.98,19.4,62,5,0,222376,384890,0,0
f8a5739c-bb91-46cd-8eb7-bd3841fde683,059cd472-5cf3-4d9e-a856-b8348eedb3a7,Charged Off,328064,Short Term,714,849965,< 1 year,Own Home,Debt Consolidation,6594.33,7.6,NA,9,0,317813,913132,0,0
c2397016-6403-436f-8567-d520dd374f17,af527a5c-a0f9-4adf-b9b5-0d3f30696304,Charged Off,278586,Long Term,733,1466135,10+ years,Home Mortgage,Debt Consolidation,16982.77,18,35,17,0,126597,372042,0,0
a7d16e65-6d3f-4a70-988e-547f7542b52f,8baa13e0-826e-4157-afad-3a307a4a91e9,Fully Paid,241098,Short Term,733,2026483,3 years,Home Mortgage,Debt Consolidation,23810.99,28.4,72,16,0,247190,333608,0,0
eb7d3c95-e30a-47e8-b565-5ca339bc6207,ca68f38c-e670-4f4e-8b5f-e675202c5378,Fully Paid,603922,Long Term,673,2221499,< 1 year,Home Mortgage,Debt Consolidation,13273.59,22.4,45,11,0,175370,369182,0,0
11d1cb26-103d-4226-9a1a-71910bc33f7b,3aba1f8d-298f-4372-8b20-a15dfe433b52,Fully Paid,416130,Short Term,744,847818,8 years,Home Mortgage,Debt Consolidation,16532.47,14.9,NA,7,0,704805,1457302,0,0
10068dfc-7769-4b64-8f5d-2eeb7a8f109f,aa7bc767-d100-48eb-9143-7ebd339a8ff7,Charged Off,750992,Short Term,708,1815431,10+ years,Home Mortgage,Debt Consolidation,25567.35,19.4,24,18,0,669104,811250,0,0
c7b4ff84-cf70-4a36-b2a0-8f1bc5935d6c,661aa325-c758-44be-888e-25734472bcca,Charged Off,329714,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,27968,19.1,67,14,1,174477,307956,1,0
1bddb207-9ec3-4752-9725-4d5c6b53234f,3002dd41-562d-455e-bdbd-23132cd92bcb,Charged Off,225148,Long Term,674,812611,10+ years,Rent,Debt Consolidation,19908.77,15.4,NA,13,0,293550,405592,0,0
4a57be40-01b9-4900-81f4-98760f62a56e,f0390be7-2fe9-4ce3-8be6-19bd20891151,Charged Off,302852,Short Term,729,1158335,10+ years,Home Mortgage,Debt Consolidation,26544.9,21.6,65,12,0,375573,501600,0,0
b7553ae7-609c-4a1c-aa52-73ecdc3faf8b,627131f4-e126-4dbf-b477-1ed7eb8b4e9d,Charged Off,223916,Short Term,693,850877,10+ years,Own Home,Debt Consolidation,13259.53,23.4,75,10,1,122607,268884,1,0
7ed7b99e-4346-4bc8-a06c-2fc1f5c80015,b4a22c2c-ceb1-45b3-9c26-d113fb96c043,Charged Off,338118,Long Term,,,10+ years,Rent,Debt Consolidation,13082.07,15.3,NA,6,0,158954,286220,0,0
c73e08e4-f4e0-4e09-93a5-516a4acf4e92,d3220ee4-4cf1-4d03-b6fa-32f7b0cbbc14,Fully Paid,179982,Short Term,,,2 years,Home Mortgage,Debt Consolidation,9933.2,20.5,NA,16,0,120878,557590,0,0
74414823-65a5-4a9d-b813-500d3cec922c,b1ad2c67-43f4-4f5e-9dd8-4c5a688fc531,Fully Paid,178332,Short Term,724,673854,10+ years,Home Mortgage,Debt Consolidation,15049.33,29.5,37,18,1,155515,285384,1,0
3320f30b-36e7-4046-b9c0-24e1abeefbe6,bdda2a4a-46e4-4e0e-b368-8a8557820af5,Fully Paid,546370,Short Term,,,5 years,Home Mortgage,Debt Consolidation,39621.08,19.6,NA,13,0,815689,1614492,0,0
a965c911-acba-4da3-a2ce-118d4eac6d9e,10377ddc-32b1-47bb-b3d8-6476494d6d16,Fully Paid,174680,Short Term,699,1697175,10+ years,Home Mortgage,Debt Consolidation,40449.29,15.7,NA,17,0,202084,316624,0,0
39fc5e49-422e-47df-9743-00c10e44aa67,6822c1a7-c119-47c1-b40a-13ac3cf6e6ac,Fully Paid,99999999,Short Term,746,1835552,10+ years,Own Home,Debt Consolidation,25239.03,12.9,NA,6,2,19342,156662,2,0
b7bf882c-f99b-4bea-a915-f4421feea640,d0281ce7-82e1-455d-b0fd-05c6eceeffc2,Fully Paid,99999999,Short Term,732,258020,< 1 year,Rent,Debt Consolidation,5138.74,5.4,NA,5,0,75050,152988,0,0
98e24b96-c33b-482f-a81a-c40ada39694c,88e72641-18c0-4a32-9cea-0d384fd85737,Fully Paid,325050,Short Term,717,1136124,7 years,Rent,Debt Consolidation,13160.16,7.6,28,11,0,174401,572044,0,0
0b579ac5-90ab-4df1-b419-9e66a7b2549c,63f54eb8-8926-4231-8e15-845824dd8ffd,Fully Paid,91762,Short Term,723,905806,1 year,Home Mortgage,Home Improvements,17965.07,12.9,25,22,0,322468,620224,0,0
4dff8786-af8e-4733-ab8a-30e671f621cd,ae257ad0-b577-4c02-8260-4ff4443e8d90,Fully Paid,214522,Short Term,732,1333933,10+ years,Rent,Debt Consolidation,26122.91,21.5,16,7,0,75354,122188,0,0
78707484-a36b-4fc3-9ac0-527113fc780a,c4a5744b-bee3-4b61-975d-2a38dbd8f242,Fully Paid,249458,Long Term,745,636956,10+ years,Home Mortgage,Debt Consolidation,8545.82,14.2,NA,14,0,109440,502876,0,0
ca6ffdb9-5813-4e3e-8447-8744d101daa4,80548ec0-ed55-49ba-a3a7-e9be1a3aae43,Charged Off,200046,Short Term,701,743090,4 years,Home Mortgage,Debt Consolidation,21054.09,25.4,2,19,0,143564,303358,0,0
46230248-d290-4c35-ba3f-5beaa1d66f90,d1fb1fcc-362f-4777-9e0a-f2d15d5ce31b,Charged Off,55814,Short Term,657,688332,1 year,Rent,moving,12390.09,6.5,NA,5,0,56563,71434,0,0
4fddd9fa-01f4-4578-b3cb-e9055346c249,8ed85ed8-730d-40f7-bdee-c8a772b3f3f4,Charged Off,344212,Long Term,,,< 1 year,Own Home,Debt Consolidation,8226.43,15,NA,14,0,256196,320364,0,0
23c6d95e-6324-464c-ac58-02734a5b4c41,d02f80db-a701-4eb5-91b3-5a149719e9d1,Fully Paid,178332,Short Term,748,1155048,4 years,Home Mortgage,Debt Consolidation,3234.18,14.5,63,22,0,94240,227326,0,0
ab4929dc-0c5d-481e-8058-eaf06f395a8f,e650cac4-d407-4b7b-8ae7-9b8ee0649198,Fully Paid,99999999,Short Term,750,1486864,10+ years,Home Mortgage,Home Improvements,12638.42,26.6,NA,9,0,363185,1655632,0,0
74d7a74e-ca30-4df7-9e6c-4d84efbe08ca,650600ae-573f-4d71-9273-a0c85ff81da8,Fully Paid,443960,Short Term,725,3680832,< 1 year,Home Mortgage,Buy a Car,3772.83,13.2,63,5,0,0,0,0,0
